PNR,age,is_regular,days_before_flight,no_show_prob,no_show
PNR10014483,55,1,63,0.0925,0
PNR10014484,35,0,31,0.14583333333333334,1
PNR10014485,23,0,39,0.2325,0
PNR10014486,52,0,30,0.135,1
PNR10014487,19,1,14,0.14166666666666666,0
PNR10014488,22,1,3,0.1325,0
PNR10014489,53,0,14,0.12166666666666667,0
PNR10014490,37,1,27,0.06249999999999999,0
PNR10014491,26,0,1,0.12083333333333335,0
PNR10014492,51,0,49,0.15083333333333332,0
PNR10014493,64,0,65,0.30416666666666664,0
PNR10014494,20,0,1,0.20083333333333334,0
PNR10014495,54,0,24,0.13,0
PNR10014496,19,0,86,0.27166666666666667,1
PNR10014497,49,1,19,0.055833333333333325,0
PNR10014498,33,0,62,0.1716666666666667,0
PNR10014499,24,1,6,0.135,0
PNR10014500,27,1,2,0.051666666666666666,0
PNR10014501,28,0,56,0.16666666666666669,0
PNR10014502,49,0,19,0.12583333333333332,0
PNR10014503,49,0,12,0.12,0
PNR10014504,26,1,23,0.06916666666666667,0
PNR10014505,72,1,39,0.2125,0
PNR10014506,21,0,19,0.21583333333333335,0
PNR10014507,40,0,12,0.12,0
PNR10014508,46,1,69,0.0975,0
PNR10014509,27,0,29,0.14416666666666667,1
PNR10014510,42,0,28,0.13333333333333333,0
PNR10014511,33,0,27,0.14250000000000002,1
PNR10014512,41,0,13,0.12083333333333333,0
PNR10014513,69,1,92,0.25666666666666665,0
PNR10014514,30,0,89,0.19416666666666668,0
PNR10014515,40,1,36,0.06999999999999999,0
PNR10014516,48,1,15,0.05249999999999999,0
PNR10014517,48,1,10,0.048333333333333325,0
PNR10014518,40,1,101,0.12416666666666666,0
PNR10014519,31,1,14,0.06166666666666667,0
PNR10014520,48,0,12,0.12,0
PNR10014521,35,1,87,0.1225,0
PNR10014522,19,1,9,0.1375,0
PNR10014523,28,0,10,0.12833333333333335,0
PNR10014524,37,0,15,0.1225,0
PNR10014525,20,0,87,0.2725,0
PNR10014526,53,1,5,0.04416666666666666,0
PNR10014527,39,0,28,0.13333333333333333,0
PNR10014528,37,0,29,0.13416666666666666,0
PNR10014529,33,1,39,0.0825,0
PNR10014530,39,0,9,0.1175,0
PNR10014531,28,1,10,0.058333333333333334,0
PNR10014532,30,1,8,0.05666666666666667,0
PNR10014533,34,0,19,0.13583333333333333,1
PNR10014534,52,1,17,0.05416666666666666,0
PNR10014535,49,1,29,0.06416666666666666,1
PNR10014536,36,0,37,0.14083333333333334,1
PNR10014537,43,0,50,0.15166666666666667,0
PNR10014538,21,1,18,0.14500000000000002,0
PNR10014539,54,0,29,0.13416666666666666,1
PNR10014540,31,0,7,0.12583333333333335,0
PNR10014541,62,1,35,0.20916666666666667,0
PNR10014542,20,0,125,0.3041666666666667,0
PNR10014543,59,0,53,0.2941666666666667,0
PNR10014544,30,1,13,0.060833333333333336,0
PNR10014545,74,0,19,0.2658333333333333,0
PNR10014546,34,0,4,0.12333333333333334,0
PNR10014547,19,0,20,0.21666666666666667,0
PNR10014548,66,0,19,0.2658333333333333,1
PNR10014549,21,0,17,0.21416666666666667,1
PNR10014550,52,1,15,0.05249999999999999,0
PNR10014551,67,0,1,0.25083333333333335,0
PNR10014552,66,0,3,0.2525,1
PNR10014553,50,0,7,0.11583333333333333,0
PNR10014554,27,0,14,0.13166666666666668,0
PNR10014555,32,1,30,0.075,1
PNR10014556,19,1,3,0.1325,0
PNR10014557,26,0,46,0.15833333333333333,0
PNR10014558,41,0,18,0.125,1
PNR10014559,23,0,3,0.2025,1
PNR10014560,56,0,39,0.2825,0
PNR10014561,35,0,1,0.12083333333333335,0
PNR10014562,34,1,56,0.09666666666666668,0
PNR10014563,28,1,65,0.10416666666666666,0
PNR10014564,27,1,31,0.07583333333333334,0
PNR10014565,75,0,55,0.29583333333333334,0
PNR10014566,72,0,13,0.2608333333333333,0
PNR10014567,69,0,71,0.30916666666666665,0
PNR10014568,60,1,4,0.18333333333333332,0
PNR10014569,32,0,16,0.13333333333333333,0
PNR10014570,69,1,14,0.19166666666666665,0
PNR10014571,65,0,58,0.29833333333333334,1
PNR10014572,55,0,1,0.11083333333333334,0
PNR10014573,24,1,19,0.14583333333333334,0
PNR10014574,48,0,24,0.13,0
PNR10014575,64,0,29,0.27416666666666667,0
PNR10014576,31,1,10,0.058333333333333334,0
PNR10014577,21,1,92,0.20666666666666667,0
PNR10014578,34,0,75,0.1825,1
PNR10014579,21,1,18,0.14500000000000002,0
PNR10014580,73,0,61,0.30083333333333334,1
PNR10014581,47,0,14,0.12166666666666667,0
PNR10014582,29,0,3,0.12250000000000001,0
PNR10014583,24,1,5,0.13416666666666668,0
PNR10014584,32,1,44,0.08666666666666667,0
PNR10014585,30,0,9,0.1275,0
PNR10014586,51,0,58,0.15833333333333333,1
PNR10014587,30,1,69,0.10750000000000001,0
PNR10014588,19,0,7,0.20583333333333334,0
PNR10014589,40,1,1,0.040833333333333326,0
PNR10014590,24,1,15,0.14250000000000002,0
PNR10014591,39,1,1,0.040833333333333326,0
PNR10014592,19,1,8,0.13666666666666666,0
PNR10014593,49,0,20,0.12666666666666668,0
PNR10014594,39,0,18,0.125,0
PNR10014595,44,0,30,0.135,0
PNR10014596,51,1,1,0.040833333333333326,0
PNR10014597,27,0,19,0.13583333333333333,0
PNR10014598,60,0,16,0.2633333333333333,0
PNR10014599,32,0,8,0.12666666666666668,1
PNR10014600,51,1,34,0.06833333333333333,0
PNR10014601,20,0,11,0.20916666666666667,0
PNR10014602,22,1,20,0.14666666666666667,0
PNR10014603,32,0,6,0.125,1
PNR10014604,18,0,5,0.2041666666666667,0
PNR10014605,35,1,25,0.07083333333333333,0
PNR10014606,75,0,2,0.25166666666666665,0
PNR10014607,26,1,78,0.115,0
PNR10014608,32,1,109,0.1408333333333333,0
PNR10014609,20,0,4,0.20333333333333334,0
PNR10014610,21,1,5,0.13416666666666668,0
PNR10014611,27,1,21,0.0675,0
PNR10014612,29,1,9,0.0575,0
PNR10014613,50,1,9,0.047499999999999994,0
PNR10014614,24,1,34,0.15833333333333333,0
PNR10014615,21,1,44,0.16666666666666669,0
PNR10014616,54,0,20,0.12666666666666668,0
PNR10014617,39,0,8,0.11666666666666667,0
PNR10014618,44,0,69,0.1675,1
PNR10014619,40,1,36,0.06999999999999999,0
PNR10014620,39,0,32,0.13666666666666666,0
PNR10014621,47,0,29,0.13416666666666666,0
PNR10014622,24,0,65,0.25416666666666665,1
PNR10014623,42,1,5,0.04416666666666666,0
PNR10014624,22,0,27,0.2225,0
PNR10014625,34,0,21,0.1375,0
PNR10014626,18,0,20,0.21666666666666667,1
PNR10014627,74,1,3,0.1825,1
PNR10014628,23,0,5,0.2041666666666667,1
PNR10014629,32,0,23,0.13916666666666666,0
PNR10014630,58,1,9,0.1875,0
PNR10014631,26,0,87,0.1925,0
PNR10014632,18,0,6,0.20500000000000002,0
PNR10014633,62,1,24,0.19999999999999998,0
PNR10014634,51,1,16,0.05333333333333333,0
PNR10014635,44,0,24,0.13,0
PNR10014636,22,0,19,0.21583333333333335,0
PNR10014637,23,0,8,0.20666666666666667,0
PNR10014638,32,1,89,0.12416666666666668,1
PNR10014639,48,1,3,0.042499999999999996,0
PNR10014640,28,0,3,0.12250000000000001,0
PNR10014641,56,1,89,0.25416666666666665,0
PNR10014642,22,1,16,0.14333333333333334,1
PNR10014643,63,0,17,0.26416666666666666,0
PNR10014644,47,0,7,0.11583333333333333,0
PNR10014645,22,0,22,0.21833333333333335,1
PNR10014646,75,1,7,0.18583333333333332,0
PNR10014647,23,0,89,0.27416666666666667,1
PNR10014648,26,0,3,0.12250000000000001,0
PNR10014649,38,0,13,0.12083333333333333,1
PNR10014650,28,1,21,0.0675,0
PNR10014651,30,1,60,0.1,0
PNR10014652,31,0,1,0.12083333333333335,0
PNR10014653,32,0,24,0.14,0
PNR10014654,60,1,4,0.18333333333333332,0
PNR10014655,48,0,2,0.11166666666666666,0
PNR10014656,43,0,85,0.18083333333333335,0
PNR10014657,37,1,1,0.040833333333333326,0
PNR10014658,31,0,9,0.1275,0
PNR10014659,22,0,83,0.26916666666666667,0
PNR10014660,50,0,14,0.12166666666666667,0
PNR10014661,25,1,13,0.14083333333333334,1
PNR10014662,43,0,11,0.11916666666666667,0
PNR10014663,31,1,8,0.05666666666666667,0
PNR10014664,66,0,6,0.255,0
PNR10014665,43,0,8,0.11666666666666667,1
PNR10014666,29,1,1,0.050833333333333335,1
PNR10014667,43,0,13,0.12083333333333333,0
PNR10014668,21,1,1,0.13083333333333333,0
PNR10014669,70,1,28,0.20333333333333334,0
PNR10014670,34,1,47,0.08916666666666667,0
PNR10014671,18,0,5,0.2041666666666667,0
PNR10014672,19,1,48,0.17,0
PNR10014673,23,0,1,0.20083333333333334,0
PNR10014674,48,0,16,0.12333333333333334,0
PNR10014675,50,0,55,0.15583333333333332,0
PNR10014676,32,0,36,0.15000000000000002,0
PNR10014677,54,0,15,0.1225,0
PNR10014678,27,0,37,0.15083333333333335,0
PNR10014679,50,0,2,0.11166666666666666,0
PNR10014680,31,1,6,0.055,0
PNR10014681,25,1,42,0.165,0
PNR10014682,18,0,19,0.21583333333333335,0
PNR10014683,21,0,11,0.20916666666666667,1
PNR10014684,23,0,2,0.2016666666666667,0
PNR10014685,61,1,14,0.19166666666666665,0
PNR10014686,37,0,11,0.11916666666666667,0
PNR10014687,29,1,4,0.05333333333333334,0
PNR10014688,32,0,21,0.1375,0
PNR10014689,24,0,4,0.20333333333333334,1
PNR10014690,50,1,66,0.09499999999999999,0
PNR10014691,74,0,158,0.38166666666666665,1
PNR10014692,45,0,5,0.11416666666666667,0
PNR10014693,32,0,4,0.12333333333333334,0
PNR10014694,54,1,19,0.055833333333333325,0
PNR10014695,29,1,115,0.14583333333333331,1
PNR10014696,33,0,17,0.13416666666666668,0
PNR10014697,21,0,15,0.21250000000000002,0
PNR10014698,27,1,93,0.1275,0
PNR10014699,31,0,18,0.135,0
PNR10014700,22,0,48,0.24000000000000002,0
PNR10014701,75,1,17,0.19416666666666665,1
PNR10014702,46,0,36,0.14,1
PNR10014703,35,0,75,0.1825,0
PNR10014704,30,1,31,0.07583333333333334,0
PNR10014705,20,1,105,0.21750000000000003,1
PNR10014706,23,1,39,0.1625,0
PNR10014707,47,1,1,0.040833333333333326,0
PNR10014708,33,1,1,0.050833333333333335,0
PNR10014709,20,1,4,0.13333333333333333,0
PNR10014710,53,0,4,0.11333333333333333,1
PNR10014711,31,1,1,0.050833333333333335,0
PNR10014712,53,0,14,0.12166666666666667,0
PNR10014713,21,0,147,0.3225,1
PNR10014714,18,0,26,0.22166666666666668,0
PNR10014715,25,1,40,0.16333333333333333,1
PNR10014716,34,0,18,0.135,1
PNR10014717,34,0,5,0.12416666666666668,1
PNR10014718,38,1,12,0.049999999999999996,0
PNR10014719,42,1,7,0.04583333333333333,0
PNR10014720,30,1,24,0.07,0
PNR10014721,32,0,18,0.135,0
PNR10014722,42,0,57,0.1575,0
PNR10014723,74,1,7,0.18583333333333332,1
PNR10014724,18,1,25,0.15083333333333335,0
PNR10014725,31,0,1,0.12083333333333335,0
PNR10014726,28,1,48,0.09,1
PNR10014727,47,0,24,0.13,1
PNR10014728,24,1,1,0.13083333333333333,0
PNR10014729,43,0,50,0.15166666666666667,0
PNR10014730,38,0,1,0.11083333333333334,0
PNR10014731,39,0,16,0.12333333333333334,0
PNR10014732,20,0,60,0.25,1
PNR10014733,22,1,1,0.13083333333333333,0
PNR10014734,39,0,8,0.11666666666666667,0
PNR10014735,24,1,11,0.13916666666666666,0
PNR10014736,20,0,24,0.22,1
PNR10014737,52,1,20,0.05666666666666666,0
PNR10014738,70,0,55,0.29583333333333334,0
PNR10014739,32,0,68,0.17666666666666667,0
PNR10014740,28,1,12,0.060000000000000005,0
PNR10014741,49,0,69,0.1675,0
PNR10014742,18,0,14,0.21166666666666667,0
PNR10014743,52,1,45,0.07749999999999999,1
PNR10014744,44,0,26,0.13166666666666665,0
PNR10014745,70,0,50,0.2916666666666667,0
PNR10014746,42,1,28,0.06333333333333332,0
PNR10014747,21,1,47,0.1691666666666667,0
PNR10014748,29,0,26,0.14166666666666666,1
PNR10014749,39,0,3,0.1125,0
PNR10014750,59,0,46,0.28833333333333333,0
PNR10014751,50,1,35,0.06916666666666665,0
PNR10014752,43,1,44,0.07666666666666666,0
PNR10014753,52,0,3,0.1125,0
PNR10014754,68,0,35,0.2791666666666667,0
PNR10014755,36,0,44,0.14666666666666667,0
PNR10014756,74,0,13,0.2608333333333333,0
PNR10014757,50,1,91,0.11583333333333332,0
PNR10014758,41,0,33,0.1375,0
PNR10014759,67,0,1,0.25083333333333335,1
PNR10014760,49,0,33,0.1375,0
PNR10014761,70,0,1,0.25083333333333335,0
PNR10014762,30,0,5,0.12416666666666668,0
PNR10014763,67,0,14,0.26166666666666666,1
PNR10014764,71,0,12,0.26,0
PNR10014765,43,1,38,0.07166666666666666,0
PNR10014766,32,0,10,0.12833333333333335,0
PNR10014767,33,0,45,0.1575,0
PNR10014768,42,1,9,0.047499999999999994,0
PNR10014769,45,0,24,0.13,0
PNR10014770,30,0,30,0.14500000000000002,0
PNR10014771,63,1,83,0.24916666666666665,0
PNR10014772,29,0,1,0.12083333333333335,0
PNR10014773,31,0,11,0.12916666666666668,0
PNR10014774,24,1,6,0.135,0
PNR10014775,31,1,35,0.07916666666666666,0
PNR10014776,25,1,19,0.14583333333333334,0
PNR10014777,52,0,23,0.12916666666666665,0
PNR10014778,50,1,2,0.04166666666666666,0
PNR10014779,58,0,24,0.27,1
PNR10014780,41,1,10,0.048333333333333325,0
PNR10014781,54,0,44,0.14666666666666667,0
PNR10014782,58,1,13,0.19083333333333333,0
PNR10014783,29,0,1,0.12083333333333335,0
PNR10014784,19,0,2,0.2016666666666667,0
PNR10014785,35,0,10,0.12833333333333335,0
PNR10014786,48,0,11,0.11916666666666667,1
PNR10014787,49,1,34,0.06833333333333333,0
PNR10014788,67,1,10,0.18833333333333332,0
PNR10014789,21,0,43,0.23583333333333334,0
PNR10014790,63,1,24,0.19999999999999998,0
PNR10014791,38,1,10,0.048333333333333325,0
PNR10014792,24,1,8,0.13666666666666666,0
PNR10014793,29,0,11,0.12916666666666668,0
PNR10014794,35,1,11,0.05916666666666667,0
PNR10014795,24,0,26,0.22166666666666668,0
PNR10014796,34,1,45,0.0875,0
PNR10014797,63,0,7,0.25583333333333336,0
PNR10014798,19,1,46,0.16833333333333333,0
PNR10014799,39,0,1,0.11083333333333334,0
PNR10014800,28,0,11,0.12916666666666668,0
PNR10014801,27,1,12,0.060000000000000005,0
PNR10014802,72,1,1,0.18083333333333332,0
PNR10014803,32,1,23,0.06916666666666667,1
PNR10014804,50,1,1,0.040833333333333326,0
PNR10014805,46,0,31,0.13583333333333333,0
PNR10014806,49,1,31,0.06583333333333333,0
PNR10014807,29,0,5,0.12416666666666668,0
PNR10014808,31,0,2,0.12166666666666667,0
PNR10014809,31,1,2,0.051666666666666666,0
PNR10014810,34,1,9,0.0575,0
PNR10014811,22,0,46,0.23833333333333334,0
PNR10014812,43,0,26,0.13166666666666665,0
PNR10014813,33,1,26,0.07166666666666667,0
PNR10014814,34,0,20,0.1366666666666667,0
PNR10014815,68,1,27,0.20249999999999999,0
PNR10014816,48,1,91,0.11583333333333332,0
PNR10014817,54,1,58,0.08833333333333332,0
PNR10014818,27,0,1,0.12083333333333335,1
PNR10014819,32,0,14,0.13166666666666668,0
PNR10014820,24,1,43,0.16583333333333333,0
PNR10014821,34,0,104,0.20666666666666667,1
PNR10014822,29,0,6,0.125,0
PNR10014823,20,0,29,0.22416666666666668,0
PNR10014824,54,0,68,0.16666666666666666,0
PNR10014825,32,0,14,0.13166666666666668,1
PNR10014826,26,0,13,0.13083333333333333,0
PNR10014827,37,0,3,0.1125,0
PNR10014828,70,0,12,0.26,0
PNR10014829,32,0,82,0.18833333333333335,0
PNR10014830,23,0,50,0.24166666666666667,0
PNR10014831,72,0,7,0.25583333333333336,0
PNR10014832,28,0,97,0.20083333333333334,0
PNR10014833,54,1,3,0.042499999999999996,0
PNR10014834,63,1,149,0.30416666666666664,0
PNR10014835,54,0,18,0.125,0
PNR10014836,33,0,7,0.12583333333333335,0
PNR10014837,29,0,6,0.125,0
PNR10014838,22,1,39,0.1625,1
PNR10014839,66,0,28,0.2733333333333333,0
PNR10014840,20,0,102,0.28500000000000003,1
PNR10014841,47,1,82,0.10833333333333332,0
PNR10014842,37,1,54,0.08499999999999999,0
PNR10014843,53,1,9,0.047499999999999994,0
PNR10014844,50,0,51,0.1525,0
PNR10014845,68,0,39,0.2825,0
PNR10014846,50,0,67,0.16583333333333333,0
PNR10014847,31,0,18,0.135,0
PNR10014848,62,1,7,0.18583333333333332,0
PNR10014849,68,0,56,0.2966666666666667,0
PNR10014850,32,0,28,0.14333333333333334,0
PNR10014851,34,1,19,0.06583333333333333,0
PNR10014852,53,1,29,0.06416666666666666,0
PNR10014853,49,0,68,0.16666666666666666,0
PNR10014854,59,0,4,0.25333333333333335,0
PNR10014855,39,0,6,0.115,0
PNR10014856,67,1,3,0.1825,0
PNR10014857,72,1,26,0.20166666666666666,0
PNR10014858,19,1,5,0.13416666666666668,0
PNR10014859,46,1,2,0.04166666666666666,0
PNR10014860,19,1,27,0.1525,0
PNR10014861,37,0,9,0.1175,0
PNR10014862,71,0,28,0.2733333333333333,1
PNR10014863,36,0,27,0.1325,0
PNR10014864,22,0,9,0.20750000000000002,0
PNR10014865,63,0,60,0.3,0
PNR10014866,27,0,29,0.14416666666666667,0
PNR10014867,48,0,28,0.13333333333333333,0
PNR10014868,21,0,64,0.25333333333333335,0
PNR10014869,45,0,79,0.17583333333333334,0
PNR10014870,52,0,51,0.1525,0
PNR10014871,48,0,25,0.13083333333333333,0
PNR10014872,73,0,23,0.26916666666666667,1
PNR10014873,28,0,11,0.12916666666666668,1
PNR10014874,60,0,4,0.25333333333333335,0
PNR10014875,56,0,44,0.2866666666666667,0
PNR10014876,67,1,57,0.22749999999999998,0
PNR10014877,44,0,14,0.12166666666666667,1
PNR10014878,60,0,63,0.3025,0
PNR10014879,26,0,37,0.15083333333333335,0
PNR10014880,65,0,71,0.30916666666666665,0
PNR10014881,49,1,54,0.08499999999999999,0
PNR10014882,69,0,1,0.25083333333333335,1
PNR10014883,49,0,8,0.11666666666666667,0
PNR10014884,40,0,31,0.13583333333333333,0
PNR10014885,19,1,50,0.17166666666666666,0
PNR10014886,30,1,60,0.1,0
PNR10014887,54,0,42,0.145,0
PNR10014888,33,1,3,0.052500000000000005,0
PNR10014889,40,0,1,0.11083333333333334,0
PNR10014890,54,1,30,0.06499999999999999,0
PNR10014891,22,0,10,0.20833333333333334,0
PNR10014892,20,0,57,0.2475,0
PNR10014893,52,0,39,0.14250000000000002,0
PNR10014894,45,0,95,0.18916666666666665,0
PNR10014895,62,0,5,0.25416666666666665,1
PNR10014896,45,0,138,0.225,0
PNR10014897,71,1,17,0.19416666666666665,1
PNR10014898,60,0,12,0.26,0
PNR10014899,50,1,28,0.06333333333333332,0
PNR10014900,46,0,61,0.16083333333333333,0
PNR10014901,20,1,96,0.21000000000000002,0
PNR10014902,34,0,23,0.13916666666666666,0
PNR10014903,58,1,16,0.19333333333333333,0
PNR10014904,59,0,11,0.25916666666666666,0
PNR10014905,28,0,20,0.1366666666666667,0
PNR10014906,70,0,43,0.28583333333333333,0
PNR10014907,32,1,1,0.050833333333333335,1
PNR10014908,21,0,41,0.2341666666666667,0
PNR10014909,28,0,4,0.12333333333333334,0
PNR10014910,69,1,44,0.21666666666666667,0
PNR10014911,28,0,2,0.12166666666666667,0
PNR10014912,20,1,4,0.13333333333333333,0
PNR10014913,41,1,36,0.06999999999999999,0
PNR10014914,44,0,30,0.135,0
PNR10014915,34,0,9,0.1275,0
PNR10014916,30,0,21,0.1375,0
PNR10014917,28,0,49,0.16083333333333333,0
PNR10014918,29,0,20,0.1366666666666667,0
PNR10014919,71,0,13,0.2608333333333333,0
PNR10014920,45,1,14,0.05166666666666666,0
PNR10014921,41,0,5,0.11416666666666667,0
PNR10014922,20,1,44,0.16666666666666669,0
PNR10014923,37,1,19,0.055833333333333325,0
PNR10014924,20,0,15,0.21250000000000002,0
PNR10014925,30,0,22,0.13833333333333334,0
PNR10014926,20,0,31,0.22583333333333333,1
PNR10014927,27,1,11,0.05916666666666667,0
PNR10014928,27,1,35,0.07916666666666666,0
PNR10014929,43,0,3,0.1125,0
PNR10014930,27,0,48,0.16,0
PNR10014931,28,0,9,0.1275,0
PNR10014932,72,0,6,0.255,0
PNR10014933,22,1,120,0.22999999999999998,0
PNR10014934,27,0,61,0.17083333333333334,1
PNR10014935,39,1,32,0.06666666666666667,0
PNR10014936,32,0,24,0.14,0
PNR10014937,55,1,10,0.048333333333333325,0
PNR10014938,51,0,30,0.135,1
PNR10014939,26,1,9,0.0575,0
PNR10014940,55,0,17,0.12416666666666666,0
PNR10014941,35,0,25,0.14083333333333334,0
PNR10014942,20,1,8,0.13666666666666666,0
PNR10014943,21,1,28,0.15333333333333335,0
PNR10014944,42,0,8,0.11666666666666667,0
PNR10014945,66,0,4,0.25333333333333335,0
PNR10014946,51,0,48,0.15,0
PNR10014947,23,0,35,0.22916666666666669,0
PNR10014948,29,0,9,0.1275,0
PNR10014949,53,0,39,0.14250000000000002,0
PNR10014950,48,0,6,0.115,0
PNR10014951,41,1,39,0.0725,0
PNR10014952,64,1,1,0.18083333333333332,1
PNR10014953,20,1,1,0.13083333333333333,1
PNR10014954,28,1,2,0.051666666666666666,0
PNR10014955,28,0,17,0.13416666666666668,0
PNR10014956,47,0,5,0.11416666666666667,0
PNR10014957,43,0,42,0.145,0
PNR10014958,38,1,98,0.12166666666666665,0
PNR10014959,41,0,18,0.125,0
PNR10014960,42,0,27,0.1325,0
PNR10014961,53,1,12,0.049999999999999996,0
PNR10014962,39,1,16,0.05333333333333333,0
PNR10014963,34,0,29,0.14416666666666667,0
PNR10014964,34,1,23,0.06916666666666667,0
PNR10014965,35,0,11,0.12916666666666668,0
PNR10014966,69,0,8,0.25666666666666665,0
PNR10014967,21,0,28,0.22333333333333336,0
PNR10014968,73,0,73,0.31083333333333335,0
PNR10014969,21,0,1,0.20083333333333334,1
PNR10014970,67,0,2,0.25166666666666665,0
PNR10014971,72,0,7,0.25583333333333336,0
PNR10014972,58,1,34,0.20833333333333331,0
PNR10014973,19,0,2,0.2016666666666667,1
PNR10014974,65,0,67,0.30583333333333335,0
PNR10014975,20,0,14,0.21166666666666667,0
PNR10014976,33,0,5,0.12416666666666668,0
PNR10014977,49,0,33,0.1375,0
PNR10014978,24,0,115,0.29583333333333334,0
PNR10014979,32,1,39,0.0825,0
PNR10014980,19,0,16,0.21333333333333335,0
PNR10014981,22,0,72,0.26,0
PNR10014982,37,1,12,0.049999999999999996,0
PNR10014983,34,0,5,0.12416666666666668,0
PNR10014984,20,1,114,0.22499999999999998,1
PNR10014985,34,0,38,0.15166666666666667,0
PNR10014986,35,1,8,0.05666666666666667,0
PNR10014987,29,0,28,0.14333333333333334,0
PNR10014988,23,1,30,0.155,0
PNR10014989,32,0,15,0.1325,0
PNR10014990,29,1,36,0.08,1
PNR10014991,70,0,12,0.26,0
PNR10014992,22,1,16,0.14333333333333334,1
PNR10014993,38,0,164,0.24666666666666665,0
PNR10014994,41,1,115,0.1358333333333333,0
PNR10014995,51,1,3,0.042499999999999996,0
PNR10014996,19,0,24,0.22,0
PNR10014997,35,0,7,0.12583333333333335,0
PNR10014998,36,0,10,0.11833333333333333,0
PNR10014999,28,1,35,0.07916666666666666,0
PNR10015000,45,0,41,0.14416666666666667,1
PNR10015001,60,1,11,0.18916666666666665,0
PNR10015002,49,0,24,0.13,0
PNR10015003,64,1,32,0.20666666666666667,0
PNR10015004,42,0,22,0.12833333333333333,0
PNR10015005,34,1,1,0.050833333333333335,0
PNR10015006,70,0,3,0.2525,0
PNR10015007,33,1,3,0.052500000000000005,0
PNR10015008,19,1,14,0.14166666666666666,1
PNR10015009,42,1,17,0.05416666666666666,1
PNR10015010,64,0,11,0.25916666666666666,1
PNR10015011,32,0,25,0.14083333333333334,0
PNR10015012,45,0,3,0.1125,0
PNR10015013,33,0,138,0.23500000000000001,0
PNR10015014,28,1,15,0.0625,0
PNR10015015,38,1,1,0.040833333333333326,0
PNR10015016,68,0,40,0.2833333333333333,0
PNR10015017,62,0,7,0.25583333333333336,0
PNR10015018,59,0,1,0.25083333333333335,0
PNR10015019,18,0,8,0.20666666666666667,0
PNR10015020,38,1,1,0.040833333333333326,0
PNR10015021,42,0,19,0.12583333333333332,0
PNR10015022,32,1,4,0.05333333333333334,0
PNR10015023,23,0,61,0.25083333333333335,0
PNR10015024,53,1,39,0.0725,0
PNR10015025,35,1,65,0.10416666666666666,0
PNR10015026,54,1,11,0.049166666666666664,0
PNR10015027,23,0,58,0.24833333333333335,0
PNR10015028,57,1,52,0.22333333333333333,0
PNR10015029,51,0,2,0.11166666666666666,0
PNR10015030,37,0,30,0.135,0
PNR10015031,37,1,65,0.09416666666666665,0
PNR10015032,57,0,45,0.2875,0
PNR10015033,20,1,37,0.16083333333333333,0
PNR10015034,55,0,20,0.12666666666666668,0
PNR10015035,19,0,81,0.2675,0
PNR10015036,34,1,61,0.10083333333333333,0
PNR10015037,42,0,29,0.13416666666666666,0
PNR10015038,41,0,1,0.11083333333333334,0
PNR10015039,29,0,59,0.1691666666666667,1
